1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021:Q3,168430,-22,-97497,127300,-60109,58225,-1622,30399,-1000,-846,2192,63258,12592,4133,-31041,-4731,13522,36073,8812,8792,646642,24172,270026,107056,-1,9289,197,31572,-7118,-11733,5342,-21794,10473,45059,29765,60430,102253,-81801,-4090,-1095,10717,-19101,-3347,57108,26860,-45,6448,-478213
2021:Q4,1181,196,55637,99800,-229584,58220,2177,-34398,3533,-1030,884,-8641,29236,2590,5874,-2432,-62717,4926,76616,294,234392,14932,91701,98131,0,11793,3334,21632,-9072,-4126,-5394,-10944,26957,45888,-154490,124124,-44238,86194,34,-14351,3229,-4417,-158,-60106,7557,108,6075,-233211
2022:Q1,620184,1759,310677,18978,-36910,58303,-2355,41602,10696,1309,1298,51369,15513,1915,2042,5745,55288,49729,11956,21270,908588,12062,542975,19788,0,-371,-4373,73854,7868,2206,12084,46029,19708,17619,14512,72137,25673,-131010,17296,-13726,14508,-12843,-1851,101671,53852,27,18892,-288404
2022:Q2,315154,-803,271068,12634,-25426,58297,-1724,-27060,27375,-33,3520,28904,7410,861,43012,-2099,-109098,35958,-5456,-2186,628422,22608,586037,43558,0,2261,21,39488,14183,-2064,-10911,48998,19647,21912,-3605,119089,607,-17412,-2653,-24575,2100,3508,-6728,-175665,-48039,-34,-3908,-313269
2022:Q3,890499,13,665231,4780,-37356,58289,-1051,84593,28096,1410,-2437,52223,23596,7604,-8399,12340,-31589,69573,-37831,1414,695709,25869,693140,54725,0,5498,-1277,2723,15537,8610,-11347,49452,40432,11372,-31695,49884,-7304,-74484,-10842,-7301,-757,3993,-1171,-110482,-26065,3,17195,194790
2022:Q4,437201,-2442,570615,13547,-99975,58289,-18049,-76143,20985,285,2092,-9079,-38659,3595,9643,-13326,-16934,2289,33777,-3309,274924,33719,302503,44734,0,-6494,4571,2625,23538,-3457,-3174,-33140,-8684,18720,-142548,68982,16945,55721,-5641,8152,2469,14521,-6042,-57990,-30170,73,-25008,162277
2023:Q1,402992,1021,127877,21729,57978,58282,-23513,-4335,-48698,-64,9682,59870,3892,-1054,12789,1737,80686,9697,32785,2631,208603,21757,-62186,24031,-1,-4580,-1839,-44549,-34083,2734,-4831,23070,27784,4956,64905,59677,-11528,-13683,-7,-3179,2065,809,4751,121117,15540,-28,15900,194389
2023:Q2,455169,16,271110,27098,-14459,58282,-33804,34037,15498,524,20558,32869,16084,5401,4802,2129,-14330,8082,3937,17335,115100,17884,31598,21701,0,-9349,2662,-19054,1597,-1831,-1294,-17713,48424,13334,-20854,104197,587,-97615,-863,-289,2524,9994,-1428,7834,23577,-21,-503,340070
2023:Q3,437934,689,99739,13363,-7406,58281,-26416,155068,11981,22433,9513,36213,26431,11797,42166,-2216,-40910,58595,-10820,-20567,113562,15254,-71032,11558,0,-3939,2067,42244,13368,4756,-781,-7199,46556,29961,-24261,25441,-12761,-46677,-6558,6708,3984,16642,856,-52624,73899,98,46004,324372
2023:Q4,370642,685,188653,5288,-160966,58273,-30835,91659,-11212,7822,13151,25033,28040,-5349,14478,5062,71403,10291,51723,7443,168757,36482,27444,3861,1,401,-383,4585,-9501,1468,1211,-36807,20200,32982,-197334,87379,-26951,52319,-693,1202,1180,18999,11374,114933,16954,-98,7548,201885
2024:Q1,607320,1592,290499,23812,32573,58268,-22618,46374,5673,2334,-4269,31379,40694,107,-13658,1130,66779,22948,23904,-201,292226,26250,-16922,17834,-1,4752,-3977,3044,931,-9038,7254,-11869,11076,41290,26464,83756,-8484,-27309,-3863,-13166,14194,20684,-2975,101287,32350,15,-1352,315094
