date,FU316010105.Q,FU316210001.Q,FU316240001.Q,FU316231001.Q,FU316231061.Q,FU316601001.Q,FU316150105.Q,FU316403105.Q,FU316402101.Q,FU316900005.Q,FU316901001.Q,FU316404001.Q,FU316403001.Q,FU316130001.Q,FU316402001.Q,FU316006005.Q,FU316300001.Q,FU313154015.Q,FU315440095.Q,FU316000105.Q,FU315090005.Q,FU315019001.Q,FU315420003.Q,FU315000005.Q,FU314090005.Q,FU313011005.Q,FU313020005.Q,FU313030003.Q,FU314022005.Q,FU313061703.Q,FU313063763.Q,FU314023005.Q,FU313069005.Q,FU313065005.Q,FU313066220.Q,FU313064105.Q,FU313081115.Q,FU313070000.Q,FU313078000.Q,FU313091105.Q,FU314190005.Q,FU313111303.Q,FU713014003.Q,FU313112003.Q,FU314122005.Q,FU313161105.Q,FU313161705.Q,FU314123005.Q,FU313165403.Q,FU313169005.Q,FU313169205.Q,FU313140003.Q,FU313170005.Q,FU313190005.Q,FU343073045.Q,FU313172003.Q,FU313190015.Q,FU317005005.Q,FU314000105.Q
2021:Q4,1191151,602376,48463,68775,8110,405538,40804,14995,2090,1517406,303974,743262,243824,153042,73304,-326255,83516,-609,14605,-256735,-320027,98617,33,-418677,205837,3010,190725,346,0,0,0,49264,47694,1625,-55,-10,-5601,-552,-31344,0,624514,0,0,0,711687,711401,286,142829,0,142829,323386,-94,-324,-229584,-154490,-92562,17468,63292,190224
2022:Q1,1257811,637911,49015,83246,8527,419967,42632,14519,1993,1478306,296658,733084,251832,158891,37841,-220495,85281,-423,14934,-149725,-308389,97092,-81061,-324420,374726,926,245123,40,0,0,0,67701,47300,1802,18599,0,299,1988,58650,0,699146,0,0,0,688182,688572,-390,43205,0,43205,43205,221,4448,-36910,14512,-52114,692,158664,245677
2022:Q2,1261430,611746,49874,93126,8553,440927,37325,17987,1892,1503031,304719,730890,264104,170955,32363,-241601,87174,-872,104348,-257903,157356,100801,-4306,60860,64719,1152,132069,-804,0,0,0,38109,32712,3252,2145,0,-1747,-2411,-101649,0,3859,0,0,0,7584,7260,324,26926,0,26926,26926,-74,-5151,-25426,-3605,-28168,6347,-415259,130280
2022:Q3,1219830,621499,49557,96376,8349,406292,20723,15173,1860,1514249,308427,724217,263728,188443,29434,-294419,88599,-858,44628,-249590,-429076,101049,-22649,-507477,-141150,816,-147182,-13,0,0,0,31959,5035,4890,22034,0,335,1209,-28274,0,366327,0,0,-420,362973,363342,-369,54740,0,54740,54740,246,-13856,-37356,-31695,-13030,7369,179486,-146129
2022:Q4,1237234,634220,45743,96194,8321,417779,14121,18975,1881,1542925,319194,731188,258003,207398,27142,-305691,89750,-482,19910,-235368,-334024,107570,-102,-441492,-175052,2891,-187408,-216,0,0,0,17216,5621,3415,8180,0,-2375,-890,-4270,0,266440,0,0,0,228715,228268,447,134567,0,134567,134567,-23,3156,-99975,-142548,-3806,46379,98656,-190151
2023:Q1,1199935,571067,43431,94824,8630,454102,10761,15160,1960,1583480,322986,744488,272376,218450,25180,-383545,91087,18,21321,-313797,-535741,105971,62,-641774,-183084,768,-270072,246,0,0,0,14065,17,1710,12338,0,266,4420,67224,-1,458690,0,0,0,437008,437064,-56,-40156,0,-40156,-312980,512,3348,57978,64905,-1679,-5248,221945,-264577
2023:Q2,1184410,527871,43382,104192,8714,471957,10467,15826,2002,1595848,329054,740322,274280,227396,24796,-411438,92006,-233,25573,-344771,-288432,109232,67,-397731,110779,224,225902,-161,0,0,0,-45720,-37242,1065,-9543,0,-418,1092,-70139,0,508510,0,0,0,488579,490331,-1752,29202,0,29202,302026,-50,5238,-14459,-20854,-808,7203,-56339,224577
2023:Q3,1130377,521921,44042,107185,8600,418084,11821,16767,1957,1595662,338550,740817,245367,245326,25602,-465285,93132,-794,133052,-504411,-566912,111259,-878,-677293,227781,314,253946,36,0,0,0,-34233,-10117,2925,-27041,0,736,2653,4330,0,905074,0,0,0,859370,857794,1576,43273,0,43273,43273,717,9120,-7406,-24261,-492,17347,62501,255167
2023:Q4,1205345,565280,42529,103652,8814,442733,15879,24559,1899,1609288,338541,741163,248321,256449,24814,-403943,94281,-327,33896,-343231,-477889,116138,30,-594057,43961,-1437,111418,14,0,0,0,-19421,-20919,2375,-877,0,-6736,-226,-39652,1,638018,0,0,0,597012,596402,610,206146,0,206146,206146,136,-4310,-160966,-197334,0,36368,134658,110925
2024:Q1,1292347,604321,41676,120602,8982,479755,16041,18949,2021,1645978,335870,769058,252113,264809,24128,-353631,95411,-366,32629,-290483,-366361,114121,3,-480485,122710,-1308,6062,162,0,0,0,25104,-3550,2219,26435,0,-693,3970,89412,-1,603194,0,0,0,581808,582039,-231,-14417,0,-14417,-14417,915,2315,32573,26464,0,6109,75878,6090
